dep,nom,cp,nb_hab_2010,nb_hab_1999,nb_hab_2012,dens,surf,long,lat,alt_min,alt_max
39,Le Deschaux,39120,997,787,900,116,8.56,5.5,46.95,201,236
39,Châtillon,39130,141,127,100,8,16.77,5.73333,46.65,447,747
39,Moissey,39290,570,527,600,53,10.63,5.51667,47.2,217,377
39,Saint-Maurice-Crillat,39130,212,210,200,10,20.79,5.83251,46.5698,579,1135
39,Abergement-lès-Thésy,39110,67,53,100,14,4.63,5.93333,46.9167,619,732
39,La Frasnée,39130,38,41,0,11,3.19,5.8,46.55,538,775
39,Orgelet,39270,1685,1691,1700,72,23.11,5.61667,46.5167,374,653
39,Montagna-le-Templier,39320,95,88,100,13,7.05,5.45,46.35,340,571
39,Alièze,39270,155,144,200,26,5.86,5.58333,46.5833,538,686
39,La Bretenière,39700,202,165,200,123,1.63,5.66001,47.1289,208,257
39,Geruge,39570,166,146,200,38,4.36,5.53333,46.6333,378,550
39,La Loye,39380,546,509,500,27,19.56,5.56667,47.0333,200,247
39,Colonne,39800,257,234,300,23,11.13,5.58333,46.8833,213,245
39,Chemenot,39230,37,35,0,7,4.74,5.53333,46.8667,203,227
39,Saizenay,39110,108,119,100,22,4.88,5.91667,46.9667,498,737
39,Nevy-lès-Dole,39380,249,217,200,35,7.01,5.51667,47,198,242
39,Entre-deux-Monts,39150,159,123,200,29,5.36,5.96667,46.65,713,940
39,Nancuise,39270,42,47,0,8,5.21,5.53333,46.4667,364,584
39,Commenailles,39140,780,720,700,36,21.52,5.45,46.8,194,222
39,Coyron,39260,74,58,100,13,5.53,5.7,46.5,423,555
39,La Barre,39700,230,230,200,69,3.31,5.68333,47.15,209,262
39,Marnoz,39110,400,320,400,82,4.87,5.83333,46.95,276,616
39,Courlaoux,39570,955,848,900,76,12.42,5.45,46.6667,201,230
39,Foncine-le-Haut,39460,1024,948,1000,35,28.95,6.08333,46.6667,750,1212
39,Le Latet,39300,75,63,100,18,4.02,5.93333,46.8,586,800
39,Orchamps,39700,1047,1009,1000,105,9.92,5.66667,47.15,206,267
39,Aumur,39410,368,343,400,39,9.22,5.35,47.05,181,191
39,Cize,39300,821,827,800,195,4.19,5.91667,46.7333,515,811
39,Amange,39700,372,290,300,54,6.77,5.56667,47.15,210,376
39,Savigna,39240,110,118,100,11,9.96,5.6,46.4333,349,571
39,Morez,39400,5154,6141,5500,532,9.67,6.03333,46.5167,650,1302
39,Crançot,39570,556,487,500,38,14.37,5.66667,46.6833,450,561
39,Longcochon,39250,48,51,0,13,3.64,6.06667,46.7667,758,886
39,Archelange,39290,235,213,200,46,5.09,5.51667,47.15,229,352
39,Rothonay,39270,123,143,100,9,12.98,5.53333,46.5167,449,591
39,Chavéria,39270,220,171,200,21,10.22,5.58333,46.5,380,620
39,Foulenay,39230,84,81,100,20,4.16,5.48333,46.8667,197,221
39,Frébuans,39570,366,345,300,138,2.65,5.48333,46.65,209,271
39,Chambéria,39270,167,149,200,11,14.67,5.56667,46.4667,356,582
39,Aromas,39240,540,496,500,28,18.75,5.48333,46.3,390,660
39,Maisod,39260,318,271,300,43,7.39,5.68333,46.4667,423,553
39,Cousance,39190,1231,1297,1200,192,6.39,5.39056,46.532,196,330
39,Arinthod,39240,1150,1214,1200,58,19.77,5.56667,46.3833,335,841
39,Gizia,39190,216,221,200,29,7.35,5.43333,46.5167,220,633
39,Mantry,39230,441,456,500,40,10.83,5.56667,46.8,216,385
39,Beffia,39270,88,81,100,17,5.17,5.55,46.5167,474,585
39,Le Pasquier,39300,254,252,300,32,7.75,5.9,46.8,577,661
39,Saint-Laurent-en-Grandvaux,39150,1800,1790,1700,102,17.57,5.95667,46.5764,824,1094
39,Lavans-lès-Saint-Claude,39170,1878,1900,1900,161,11.65,5.78333,46.3833,356,936
39,Digna,39190,367,301,400,108,3.38,5.4,46.5,198,410
39,Bellecombe,39310,79,92,100,6,12.17,5.92223,46.3242,1150,1380
39,La Vieille-Loye,39380,383,345,400,41,9.19,5.63333,47.0333,217,252
39,Cramans,39600,480,432,500,59,8.13,5.76667,47.0167,229,340
39,Lac-des-Rouges-Truites,39150,361,331,400,18,19.69,5.99751,46.6062,829,1181
39,Esserval-Combe,39250,17,21,0,9,1.76,6.04001,46.8012,730,846
39,Condes,39240,115,108,100,56,2.05,5.61667,46.3333,300,600
39,Villeneuve-lès-Charnod,39240,85,65,100,12,7.05,5.46667,46.3333,419,641
39,Brevans,39100,628,655,600,173,3.62,5.51667,47.1,200,235
39,Courbouzon,39570,592,565,600,176,3.35,5.53333,46.65,245,460
39,Moiron,39570,142,135,100,76,1.85,5.56667,46.6333,281,492
39,Cuttura,39170,335,345,400,56,5.95,5.8,46.4167,479,900
39,Bourcia,39320,115,110,100,10,11.13,5.41667,46.35,348,770
39,Vers-en-Montagne,39300,201,196,200,24,8.35,5.91667,46.8167,586,660
39,Plaisia,39270,115,115,100,21,5.31,5.63333,46.5333,420,690
39,Biefmorin,39800,76,67,100,6,11.25,5.56667,46.9,205,246
39,Le Petit-Mercey,39350,111,58,100,44,2.49,5.75,47.2,240,278
39,Montagna-le-Reconduit,39160,124,109,100,22,5.43,5.4,46.4667,270,553
39,Belmont,39380,271,257,200,16,16.06,5.59417,47.0162,207,249
39,Supt,39300,106,107,100,7,13.97,5.95,46.85,612,881
39,Bonlieu,39130,259,232,200,19,13.05,5.85,46.6,620,1023
39,Coisia,39240,162,122,100,24,6.73,5.58333,46.3167,285,756
39,Balaiseaux,39120,268,188,300,44,6.01,5.46667,46.9667,196,222
39,Taxenne,39350,92,97,100,23,3.84,5.68333,47.2167,212,353
39,Rosay,39190,125,139,100,12,9.93,5.45,46.5167,359,637
39,Ruffey-sur-Seille,39140,760,736,800,42,18.01,5.5,46.75,201,304
39,Saugeot,39130,53,59,100,11,4.49,5.83333,46.6,600,755
39,Rainans,39290,226,172,200,61,3.67,5.48333,47.15,199,310
39,Champdivers,39500,439,434,400,58,7.45,5.38333,47.0167,187,192
39,Rotalier,39190,171,163,200,42,4.07,5.48333,46.5833,224,572
39,Patornay,39130,137,169,100,76,1.8,5.7,46.5833,429,479
39,Lavigny,39210,365,363,400,67,5.38,5.6,46.7167,275,517
39,Salans,39700,574,465,600,83,6.88,5.8,47.1667,211,276
39,Boissia,39130,142,104,100,25,5.67,5.73473,46.5925,426,528
39,Miéry,39800,147,104,100,19,7.67,5.66667,46.8167,305,560
39,Syam,39300,199,222,200,28,6.9,5.95,46.7,521,794
39,Molay,39500,500,476,500,78,6.38,5.42028,47.02,190,196
39,Ivrey,39110,58,58,100,8,6.67,5.9,46.9833,319,810
39,Saint-Maur,39570,211,168,200,32,6.5,5.58333,46.6167,525,643
39,Louvenne,39320,143,113,100,18,7.8,5.46667,46.4167,355,563
39,Martigna,39260,205,193,200,23,8.77,5.7,46.4,500,774
39,Prémanon,39220,1043,663,1000,37,28.18,6.03333,46.4667,769,1417
39,Andelot-Morval,39320,88,79,100,8,10.54,5.41639,46.4253,360,593
39,Dompierre-sur-Mont,39270,245,179,200,33,7.37,5.6,46.55,486,644
39,Parcey,39100,955,838,900,106,8.94,5.48333,47.0167,192,215
39,Séligney,39120,90,111,100,21,4.15,5.53333,46.9333,209,241
39,Chemilla,39240,96,73,100,51,1.87,5.56667,46.3667,322,521
39,Lavans-lès-Dole,39700,335,265,300,32,10.27,5.63333,47.15,205,266
39,Pointre,39290,114,80,100,17,6.54,5.5,47.2167,194,218
39,Dournon,39110,126,102,100,19,6.55,5.96667,46.9333,593,719
39,Montaigu,39570,500,507,500,70,7.1,5.56667,46.6667,270,544
39,Jouhe,39100,569,438,500,95,5.96,5.48333,47.1333,202,342
39,Abergement-le-Grand,39600,64,41,100,15,4.22,5.68333,46.9167,239,288
39,Blois-sur-Seille,39210,103,82,100,19,5.4,5.66667,46.75,285,548
39,Le Vernois,39210,280,232,300,259,1.08,5.6,46.7333,269,317
39,Chalesmes,39150,102,90,100,10,9.47,6.03806,46.6895,830,1113
39,Neuvilley,39800,74,46,100,18,4.07,5.6,46.9,222,252
39,Poligny,39800,4226,4518,4300,84,50.22,5.71667,46.8333,252,626
39,Andelot-en-Montagne,39110,540,549,500,43,12.48,5.93333,46.85,597,740
39,Gevingey,39570,452,417,500,76,5.9,5.5,46.6333,242,487
39,Pont-de-Poitte,39130,659,581,600,93,7.02,5.68333,46.5833,425,570
39,Graye-et-Charnay,39320,139,101,100,22,6.31,5.46667,46.4667,367,604
39,Lavans-sur-Valouse,39240,139,148,100,14,9.51,5.55,46.3333,320,799
39,Saint-Germain-lès-Arlay,39210,502,503,500,82,6.08,5.56667,46.7667,222,386
39,Buvilly,39800,360,338,400,60,6,5.71667,46.8667,290,575
39,Molamboz,39600,85,84,100,12,7.06,5.68333,46.9333,223,290
39,Sergenaux,39230,61,35,100,18,3.24,5.45,46.8833,197,221
39,La Latette,39250,74,77,100,12,5.89,6.08333,46.75,829,971
39,Chêne-Bernard,39120,72,62,100,19,3.61,5.48333,46.9167,197,223
39,Lamoura,39310,529,438,500,23,22.28,5.96667,46.4,1064,1495
39,Saint-Baraing,39120,271,181,200,43,6.28,5.43333,46.9833,187,217
39,Le Chateley,39230,85,77,100,18,4.67,5.55,46.8833,209,231
39,Planches-près-Arbois,39600,101,79,100,72,1.39,5.8,46.8833,320,571
39,Vescles,39240,211,183,200,10,20.27,5.6,46.3667,305,800
39,Germigney,39380,91,77,100,16,5.44,5.68806,47.0267,220,254
39,Fontainebrux,39140,178,131,200,26,6.75,5.41667,46.7,195,229
39,Abergement-le-Petit,39800,41,43,0,26,1.52,5.7,46.9,250,290
39,Montmorot,39570,3061,3090,3100,269,11.36,5.51667,46.6833,223,355
39,Chilly-sur-Salins,39110,94,92,100,7,11.94,5.86667,46.8833,573,695
39,Frontenay,39210,167,170,200,20,8.13,5.61667,46.7833,250,563
39,Bonnaud,39190,46,30,0,27,1.65,5.43333,46.6167,194,216
39,Blye,39130,152,117,100,14,10.76,5.7,46.6167,436,590
39,Pont-du-Navoy,39300,246,226,200,26,9.46,5.78333,46.7333,463,741
39,Nanc-lès-Saint-Amour,39160,285,261,300,53,5.29,5.35862,46.4228,209,596
39,Lent,39300,125,137,100,30,4.11,5.97889,46.7442,625,808
39,Repôts,39140,36,23,0,8,4.02,5.41667,46.6833,199,220
39,Charcier,39130,120,107,100,9,12.91,5.75,46.6333,448,654
39,Brainans,39800,168,166,200,23,7.07,5.61667,46.8667,232,301
39,Chaux-Champagny,39110,63,73,100,8,7.33,5.88889,46.8959,401,740
39,Chaînée-des-Coupis,39120,195,138,200,38,5.04,5.43333,46.9333,203,220
39,Chaussin,39120,1617,1579,1600,96,16.82,5.41667,46.9667,183,214
39,Francheville,39230,37,26,0,25,1.46,5.5,46.8333,203,223
39,Arbois,39600,3520,3698,3500,77,45.42,5.76667,46.9,246,613
39,Dammartin-Marpain,39290,290,227,300,25,11.32,5.54473,47.2567,191,241
39,Cosges,39140,329,301,300,24,13.49,5.4,46.75,187,216
39,Charézier,39130,148,139,200,15,9.26,5.73333,46.6167,434,609
39,Sirod,39300,572,528,600,35,16.1,5.98333,46.7333,560,890
39,Doucier,39130,295,270,300,23,12.52,5.76667,46.65,447,635
39,Pupillin,39600,247,218,300,37,6.61,5.76667,46.8833,283,622
39,Le Villey,39230,80,92,100,22,3.57,5.5,46.85,198,222
39,La Chaumusse,39150,357,289,300,33,10.62,5.93333,46.5833,790,958
39,Bief-du-Fourg,39250,165,131,200,16,10.2,6.11667,46.8167,840,883
39,Voiteur,39210,756,720,800,80,9.42,5.61667,46.75,245,497
39,Vulvoz,39360,20,16,0,4,4.49,5.78333,46.3333,448,1010
39,Songeson,39130,74,58,100,8,8.42,5.81667,46.65,530,832
39,Courtefontaine,39700,217,178,200,15,13.64,5.80417,47.1292,225,306
39,Marigny,39130,180,172,200,15,11.99,5.78333,46.6833,454,628
39,La Tour-du-Meix,39270,229,162,200,17,13.42,5.66667,46.5333,423,686
39,Senaud,39160,56,39,100,13,4.06,5.38333,46.4,390,596
39,Bourg-de-Sirod,39300,98,86,100,22,4.42,5.95695,46.7289,529,804
39,Publy,39570,283,262,300,18,15.18,5.65,46.6333,471,669
39,Cressia,39270,277,314,300,18,14.99,5.48333,46.5167,431,637
39,Menétrux-en-Joux,39130,56,47,0,6,8.78,5.83333,46.6167,502,819
39,Perrigny,39570,1538,1643,1500,173,8.89,5.58333,46.6667,271,564
39,Mignovillard,39250,683,644,600,13,49.81,6.13333,46.8,799,1189
39,Longchaumois,39400,1145,1092,1100,19,57.6,5.93333,46.45,470,1411
39,Chassal,39360,495,510,500,95,5.19,5.78333,46.3667,340,665
39,Nance,39140,494,429,500,67,7.34,5.43333,46.7333,191,222
39,Montrevel,39320,100,107,100,15,6.39,5.5,46.4333,370,629
39,Chêne-Sec,39230,35,53,0,46,0.76,5.43333,46.85,193,216
39,Thoissia,39160,46,24,0,11,3.89,5.4,46.4333,427,605
39,Besain,39800,157,180,200,12,12.84,5.8,46.7833,514,640
39,Malange,39700,295,242,300,35,8.4,5.61667,47.1833,212,391
39,Champrougier,39230,94,104,100,10,8.73,5.51667,46.8667,202,226
39,Foncine-le-Bas,39520,205,182,200,22,9.29,6.05,46.6333,730,1181
39,Légna,39240,200,149,200,19,10.3,5.58333,46.4333,370,812
39,Saint-Julien,39320,463,409,500,37,12.28,5.45334,46.3945,346,591
39,Monnet-la-Ville,39300,368,330,400,59,6.19,5.8,46.7167,478,690
39,Montcusel,39260,176,172,200,18,9.55,5.65,46.3667,420,802
39,Saffloz,39130,105,87,100,12,8.65,5.85,46.6667,619,815
39,Coiserette,39200,46,46,0,7,5.91,5.83333,46.35,546,1090
39,Larrivoire,39360,102,108,100,15,6.5,5.78333,46.35,380,1010
39,Sarrogna,39270,225,183,200,11,19.87,5.61667,46.4667,390,744
39,Cesancey,39570,404,334,400,78,5.12,5.5,46.6333,204,450
39,Villard-sur-Bienne,39200,196,132,200,18,10.37,5.9,46.4667,485,962
39,Val-d'Épy,39160,151,134,100,17,8.64,5.39862,46.3828,285,555
39,Présilly,39270,118,102,100,10,11.23,5.58333,46.55,480,701
39,Nogna,39570,255,203,200,41,6.11,5.63333,46.6,497,623
39,Bretenières,39120,38,30,0,9,4.11,5.55,46.9167,213,245
39,Chevigny,39290,287,214,300,37,7.67,5.48333,47.1833,192,295
39,Aiglepierre,39110,428,342,400,61,6.97,5.81667,46.95,278,631
39,Éclans-Nenon,39700,410,382,400,15,25.83,5.60473,47.1248,205,261
39,Villeneuve-sous-Pymont,39570,282,217,300,105,2.67,5.55,46.6833,260,390
39,Verges,39570,172,169,200,27,6.16,5.68333,46.65,500,613
39,Vriange,39700,119,137,100,20,5.78,5.58333,47.1833,226,378
39,Bois-d'Amont,39220,1677,1518,1700,139,12.06,6.1315,46.5333,1042,1310
39,Septmoncel,39310,684,659,700,35,19.4,5.91667,46.3667,448,1281
39,Le Fied,39800,191,180,200,22,8.39,5.71667,46.7667,520,562
39,Ney,39300,554,578,600,76,7.26,5.88333,46.7333,489,719
39,Morbier,39400,2255,2059,2200,54,41.58,6.01667,46.5333,650,1180
39,Aumont,39800,430,405,400,53,7.97,5.63333,46.9,227,297
39,Champvans,39100,1357,1363,1400,95,14.22,5.43556,47.105,188,290
39,Saint-Thiébaud,39110,68,60,100,8,7.94,5.86667,46.9667,380,850
39,Granges-sur-Baume,39210,132,130,100,16,7.93,5.65,46.7167,400,550
39,Souvans,39380,500,451,500,25,19.66,5.55,47,202,246
39,Pratz,39170,576,453,600,58,9.85,5.76667,46.3833,400,948
39,Choisey,39100,1056,985,1000,138,7.64,5.46667,47.0667,193,231
39,Vaudrey,39380,384,317,400,21,17.87,5.61667,46.9833,212,259
39,Plasne,39800,248,254,300,31,7.76,5.68333,46.8,480,606
39,Châtel-de-Joux,39130,57,48,100,4,14.13,5.8,46.5333,596,1003
39,Rye,39230,183,161,200,15,11.84,5.43333,46.8667,190,219
39,Monnetay,39320,19,16,0,7,2.46,5.51667,46.45,429,598
39,Saint-Didier,39570,308,267,300,101,3.02,5.51667,46.7,210,333
39,Coyrière,39200,67,74,100,16,4.11,5.85,46.35,520,1125
39,Bornay,39570,175,181,200,25,6.76,5.55,46.6167,335,629
39,Villechantria,39320,124,112,100,19,6.28,5.45,46.3833,336,556
39,Chaumergy,39230,478,412,500,77,6.14,5.48333,46.85,196,224
39,Vadans,39600,254,268,300,22,11.25,5.7,46.9333,235,323
39,Salins-les-Bains,39110,2926,3347,3000,118,24.68,5.88333,46.95,284,737
39,Arsures,39600,236,213,200,53,4.44,5.79084,46.9492,256,400
39,Vannoz,39300,233,216,200,40,5.75,5.91667,46.7667,565,800
39,Ladoye-sur-Seille,39210,61,69,100,16,3.69,5.68333,46.7667,338,560
39,Picarreau,39800,94,87,100,10,8.96,5.75,46.75,530,628
39,Aresches,39110,41,50,0,8,4.76,5.91667,46.9,570,736
39,Asnans-Beauvoisin,39120,696,541,700,42,16.24,5.41167,46.9467,183,220
39,Molain,39800,126,94,100,10,11.5,5.8,46.8167,560,686
39,Plainoiseau,39210,547,508,500,101,5.38,5.55,46.7333,253,424
39,Saint-Aubin,39410,1758,1539,1700,52,33.76,5.33333,47.0333,180,192
39,Deux-Fays,39230,122,115,100,18,6.77,5.48333,46.8833,200,226
39,Montigny-lès-Arsures,39600,270,268,300,25,10.63,5.78333,46.9333,254,580
39,Mallerey,39190,63,59,100,21,2.9,5.45,46.6333,196,228
39,Audelange,39700,252,206,200,54,4.64,5.58333,47.1333,203,257
39,Montholier,39800,326,285,300,40,7.99,5.65,46.9,228,310
39,Chancia,1590,239,142,200,99,2.41,5.63333,46.35,300,680
39,Montmarlon,39110,31,29,0,9,3.28,5.96306,46.8753,630,741
39,Rans,39700,477,416,500,77,6.14,5.73333,47.1333,209,269
39,Ivory,39110,84,84,100,9,9.13,5.86667,46.9167,544,632
39,Petit-Noir,39120,1134,971,1200,55,20.52,5.33333,46.9333,177,215
39,Cuvier,39250,221,167,200,21,10.32,6.06667,46.8333,798,885
39,Lains,39320,80,77,100,8,9.81,5.5,46.4,365,660
39,Menétru-le-Vignoble,39210,155,138,200,26,5.88,5.61667,46.7667,267,550
39,Sergenon,39120,49,50,0,12,3.88,5.45,46.9,196,222
39,Doye,39250,92,69,100,25,3.56,6.01667,46.7667,630,801
39,Esserval-Tartre,39250,84,69,100,6,12.19,6.05,46.8167,730,904
39,Arthenas,39270,161,141,200,23,6.71,5.53333,46.5833,464,603
39,Tassenières,39120,385,332,400,57,6.64,5.51667,46.9167,208,244
39,Oussières,39800,229,223,200,30,7.54,5.58333,46.9,220,254
39,Briod,39570,214,164,200,52,4.04,5.61667,46.6667,505,555
39,Neublans-Abergement,39120,515,390,500,44,11.64,5.32973,46.9095,180,215
39,Montigny-sur-l'Ain,39300,192,179,200,24,7.99,5.78333,46.7167,460,661
39,La Favière,39250,32,30,0,11,2.78,6.03306,46.7528,725,885
39,Mirebel,39570,243,202,200,14,16.63,5.73333,46.7,460,747
39,Lézat,39400,186,196,200,32,5.75,5.93333,46.5,530,1115
39,Port-Lesney,39600,553,414,500,50,10.91,5.81667,47,240,440
39,Revigny,39570,264,253,300,40,6.51,5.6,46.6333,335,574
39,Montrond,39300,504,408,500,19,25.32,5.83333,46.8,513,678
39,Fontenu,39130,67,40,100,9,6.71,5.81667,46.6667,485,667
39,Bief-des-Maisons,39150,75,85,100,12,5.79,6.03333,46.7,890,1144
39,Molpré,39250,24,33,0,8,2.73,6.06751,46.7875,739,879
39,Bonnefontaine,39800,96,84,100,10,8.8,5.75,46.7333,534,745
39,Marnézia,39270,94,48,100,18,4.97,5.63333,46.5667,507,703
39,Pannessières,39570,445,466,400,83,5.35,5.6,46.7,280,527
39,Essia,39270,64,54,100,13,4.86,5.55,46.5833,459,640
39,Gredisans,39290,147,136,100,62,2.37,5.51667,47.15,240,348
39,Darbonnay,39230,97,95,100,22,4.39,5.6,46.8167,236,288
39,La Rixouse,39200,208,215,200,16,12.59,5.88333,46.4667,443,996
39,Relans,39140,345,248,300,72,4.74,5.45,46.7667,199,222
39,Chilly-le-Vignoble,39570,605,393,500,197,3.07,5.5,46.65,212,287
39,Poids-de-Fiole,39570,301,252,300,46,6.49,5.63333,46.6,513,611
39,Le Frasnois,39130,154,151,200,10,14.56,5.9,46.6333,680,930
39,Clairvaux-les-Lacs,39130,1424,1473,1500,115,12.29,5.75,46.5667,450,826
39,Le Louverot,39210,254,312,300,145,1.74,5.58389,46.7303,250,340
39,Valfin-sur-Valouse,39240,85,91,100,9,8.67,5.53333,46.3667,335,689
39,Mont-sur-Monnet,39300,220,174,200,11,19.93,5.83333,46.7167,502,745
39,Abergement-la-Ronce,39500,765,735,700,107,7.12,5.38333,47.0667,186,195
39,Cuisia,39190,402,364,400,39,10.16,5.4,46.5333,193,554
39,Fraroz,39250,45,41,0,7,6.22,6.08333,46.7333,889,1222
39,Largillay-Marsonnay,39130,189,134,200,27,6.98,5.66667,46.55,425,680
39,Meussia,39260,424,382,400,31,13.64,5.73333,46.5,439,875
39,Thoiria,39130,164,150,200,13,12.24,5.73333,46.5333,430,873
39,Communailles-en-Montagne,39250,44,42,0,10,4.01,6.1,46.8,770,888
39,Denezières,39130,85,78,100,13,6.41,5.8,46.6167,519,673
39,Cornod,39240,236,219,200,16,13.99,5.55,46.3167,305,680
39,Baume-les-Messieurs,39570,190,194,200,14,13.09,5.63333,46.7167,277,572
39,Charency,39250,55,41,100,20,2.73,6,46.7667,630,804
39,Vercia,39190,316,244,300,77,4.06,5.45,46.5833,198,296
39,Sellières,39230,786,775,800,79,9.9,5.56667,46.8333,212,310
39,La Pesse,39370,353,263,300,14,24.26,5.85,46.3,800,1440
39,Valempoulières,39300,215,172,200,13,16.25,5.86667,46.8333,610,766
39,Orbagna,39190,181,166,200,44,4.11,5.45,46.5833,199,572
39,Nevy-sur-Seille,39210,235,244,200,35,6.56,5.63333,46.75,257,526
39,Piards,39150,186,176,200,35,5.29,5.83333,46.4833,884,1030
39,L'Aubépin,39160,140,131,100,24,5.67,5.36667,46.4333,325,590
39,Chatelay,39380,90,108,100,6,13.07,5.7,47.0333,223,259
39,Romain,39350,210,140,200,34,6.07,5.71667,47.2167,240,298
39,Loisia,39320,172,157,200,14,11.58,5.45,46.4833,371,637
39,Rousses,39220,3108,2929,3000,81,38,6.06667,46.4833,720,1300
39,Marigna-sur-Valouse,39240,106,81,100,12,8.35,5.53333,46.45,354,598
39,Moirans-en-Montagne,39260,2284,2123,2300,85,26.56,5.73333,46.4333,423,981
39,Leschères,39170,212,153,200,25,8.28,5.83333,46.45,700,1064
39,Messia-sur-Sorne,39570,824,805,800,306,2.69,5.51667,46.6667,233,356
39,Plénise,39250,58,63,100,10,5.43,6.03333,46.8,733,907
39,Château-Chalon,39210,164,160,200,16,10.17,5.63333,46.75,254,563
39,La Balme-d'Épy,39320,53,39,0,17,2.97,5.41667,46.3833,372,556
39,Villers-les-Bois,39800,200,210,200,19,10.5,5.58333,46.9167,212,252
39,Saint-Lamain,39230,123,119,100,29,4.16,5.6,46.8,236,335
39,Mutigney,39290,156,143,100,19,8,5.55,47.2833,188,233
39,Vincelles,39190,386,364,400,61,6.29,5.48333,46.6,194,440
39,Rix,39250,81,74,100,15,5.17,6.05,46.7667,721,923
39,Jeurre,39360,253,254,200,36,6.99,5.71667,46.3667,315,696
39,Chissey-sur-Loue,39380,346,347,400,8,38.56,5.72084,47.0212,223,282
39,Florentia,39320,35,24,0,11,3.18,5.43333,46.4,417,556
39,Cernans,39110,141,98,100,25,5.51,5.93333,46.9333,612,724
39,Chaux-des-Prés,39150,191,168,200,24,7.79,5.86667,46.5,834,1003
39,Saint-Laurent-la-Roche,39570,347,276,300,31,11.13,5.51667,46.6,270,578
39,Vertamboz,39130,93,68,100,13,6.66,5.73333,46.6,439,615
39,Courbette,39570,40,51,0,15,2.65,5.56667,46.6,494,625
39,Saint-Amour,39160,2371,2104,2300,203,11.65,5.35,46.4333,200,446
39,Plénisette,39250,25,30,0,9,2.61,6.01667,46.8,750,890
39,Rogna,39360,204,209,200,19,10.46,5.75,46.3333,410,960
39,Sampans,39100,928,708,800,122,7.58,5.45,47.1167,193,342
39,Avignon-lès-Saint-Claude,39200,360,309,400,45,7.83,5.84639,46.3906,580,917
39,Chazelles,39160,125,112,100,30,4.04,5.33333,46.4,199,302
39,Châtenois,39700,345,355,300,42,8.03,5.55251,47.147,207,348
39,Barésia-sur-l'Ain,39130,154,98,100,16,9.39,5.7,46.55,423,567
39,Larnaud,39140,529,493,500,49,10.67,5.46667,46.7167,197,236
39,Lajoux,1410,252,220,300,10,23.65,5.96667,46.3833,936,1495
39,Le Vaudioux,39300,162,169,200,26,6.01,5.91667,46.7,540,848
39,Maynal,39190,306,280,300,37,8.14,5.41667,46.55,192,574
39,Romange,39700,212,182,200,38,5.49,5.6,47.15,211,258
39,Molunes,39310,141,125,100,6,20.51,5.92362,46.345,750,1330
39,Villard-Saint-Sauveur,39200,627,654,600,69,9.05,5.86667,46.3667,410,1089
39,Nantey,39160,75,61,100,11,6.5,5.4,46.4167,382,620
39,Frasne-les-Meulières,39290,109,119,100,22,4.88,5.50195,47.2045,197,340
39,Crissey,39100,655,593,700,136,4.81,5.48333,47.0667,194,220
39,Étrepigney,39700,409,357,400,26,15.6,5.7,47.1333,207,262
39,Viry,39360,925,827,900,36,25.4,5.75,46.3,539,1113
39,Tourmont,39800,465,442,500,47,9.73,5.68333,46.8667,239,302
39,Mouchard,39330,1142,1018,1200,184,6.18,5.8,46.9667,244,382
39,Rochefort-sur-Nenon,39700,563,641,600,55,10.2,5.56667,47.1167,201,256
39,Dramelay,39240,34,32,0,5,6.53,5.53333,46.4,340,629
39,Mesnois,39130,202,154,200,17,11.47,5.68333,46.6,434,703
39,Dole,39100,24629,24955,25400,641,38.38,5.5,47.1,196,341
39,Gillois,39250,143,119,100,14,9.65,6.01667,46.7333,690,957
39,Plumont,39700,92,90,100,7,12.1,5.71667,47.1167,212,268
39,Saint-Pierre,39150,322,316,300,19,16.37,5.91667,46.5667,846,1135
39,Villeneuve-d'Aval,39600,85,75,100,21,3.99,5.75,46.9667,237,297
39,Baverans,39100,444,323,400,130,3.41,5.53333,47.1,201,237
39,Lons-le-Saunier,39570,17681,18476,18100,2302,7.68,5.55,46.6667,243,415
39,Ounans,39380,385,281,400,31,12.19,5.66667,46.9833,214,253
39,La Chapelle-sur-Furieuse,39110,329,287,300,36,9.03,5.86667,47,250,550
39,Thésy,39110,66,62,100,13,4.92,5.91667,46.9167,639,718
39,Fay-en-Montagne,39800,76,83,100,12,6.26,5.73333,46.75,519,567
39,Monay,39230,134,130,100,53,2.5,5.6,46.8333,235,347
39,Mournans-Charbonny,39250,85,91,100,16,5.06,6.00417,46.78,636,836
39,Champagne-sur-Loue,39600,130,116,100,34,3.77,5.81667,47.0333,231,342
39,Vers-sous-Sellières,39230,226,154,200,26,8.48,5.53333,46.8167,205,229
